lon,lat,ISO,size,make,secpast,views,type,x,y
25.36771,37.052146,400,355.74,NIKON,560728360.0,801,dslr,,
25.367881,37.051872,400,355.74,NIKON,560728470.0,558,dslr,,
23.007773,37.945864,800,355.74,NIKON,568340792.0,682,dslr,,
25.368997,37.055639,400,355.74,NIKON,560821889.0,876,dslr,,
-54.069546,-25.200038,1600,328.56,CANON,579809322.0,2001,dslr,,
-46.975128,-23.030199,200,372.88,NIKON,489021385.0,192,dslr,,
-46.975128,-23.030199,800,372.88,NIKON,489022546.0,347,dslr,,
-46.975128,-23.030199,1000,372.88,NIKON,506558705.0,251,dslr,,
-46.975128,-23.030199,200,372.88,NIKON,489021560.0,210,dslr,,
-46.975128,-23.030199,1000,372.88,NIKON,506558801.0,325,dslr,,
-46.975128,-23.030199,800,372.88,NIKON,489022435.0,489,dslr,,
-112.778606,53.534747,6400,332.27,CANON,518139210.0,281,dslr,,
-112.779078,53.534301,6400,332.27,CANON,518147525.0,547,dslr,,
-112.779378,53.535589,800,332.27,CANON,518139721.0,870,dslr,,
23.917257,61.363808,1600,372.09,PENTAX,592703315.0,1692,dslr,,
23.925111,61.365721,3200,372.09,PENTAX,592704480.0,2039,dslr,,
23.924853,61.365762,2500,372.09,PENTAX,592703755.0,2428,dslr,,
-106.179814,35.826721,800,342.77,CANON,309646185.0,78,dslr,,
-106.345725,35.878401,400,342.77,CANON,315985946.0,158,dslr,,
-106.179814,35.826721,3200,328.56,CANON,498090704.0,6938,dslr,,
-106.343965,35.830339,100,328.56,CANON,444504444.0,45230,dslr,,
-105.403175,41.199258,200,372.88,NIKON,467857418.0,2693,dslr,,
-105.572261,40.791166,200,372.88,NIKON,471213437.0,2064,dslr,,
-105.161411,40.525364,200,372.88,NIKON,464742275.0,1898,dslr,,
-104.450175,40.723388,200,372.88,NIKON,464046387.0,2920,dslr,,
-105.882239,40.539993,200,372.88,NIKON,472175612.0,2659,dslr,,
-104.699256,44.588859,6400,861.6,NIKON,584071826.0,50814,dslr,,
-104.756698,40.913382,200,372.88,NIKON,466204679.0,5774,dslr,,
-106.352591,41.329614,3200,864.0,NIKON,561095030.0,268038,dslr,,
5.819041,52.173694,3200,328.56,CANON,504827907.0,295,dslr,,
-77.546771,37.661494,200,372.88,NIKON,514303898.0,508,dslr,,
-77.54544,37.661106,800,372.88,NIKON,514304191.0,395,dslr,,
-93.449157,46.69898,3200,372.88,NIKON,533854965.0,1650,dslr,,
-8.200929,39.71775,100,328.56,CANON,465441935.0,501,dslr,,
-114.362792,62.467068,640,332.27,CANON,511741928.0,94,dslr,,
-1.082664,53.962851,4000,332.27,CANON,532388944.0,171,dslr,,
-1.082664,53.962851,3200,332.27,CANON,531270877.0,463,dslr,,
-1.082664,53.962851,3200,332.27,CANON,515367285.0,2094,dslr,,
-1.082664,53.962851,125,332.27,CANON,517108985.0,154,dslr,,
-1.082664,53.962851,1250,332.27,CANON,549057863.0,230,dslr,,
-1.082664,53.962851,200,332.27,CANON,518654308.0,314,dslr,,
27.145199,63.211199,800,372.88,NIKON,564193025.0,861,dslr,,
27.145392,63.211354,800,372.88,NIKON,564192820.0,744,dslr,,
27.672189,63.069938,320,372.88,NIKON,561777057.0,738,dslr,,
27.43563,63.115047,1600,861.6,NIKON,594780638.0,1743,dslr,,
30.294542,60.032294,400,367.35,NIKON,451958842.0,79,dslr,,
-91.529502,41.663999,125,28.0735,SONY,511205421.0,168,c,,
-91.529502,41.663999,125,28.0735,SONY,511205421.0,1257,c,,
-91.561684,41.793944,3200,28.0735,SONY,464836685.0,152,c,,
1.339902,51.132575,64,24.745152,FUJIFILM,429664991.0,516,c,,
1.339902,51.132575,64,24.745152,FUJIFILM,429654895.0,10857,c,,
1.372261,51.153078,64,24.745152,FUJIFILM,441260814.0,637,c,,
1.387495,51.151934,64,24.745152,FUJIFILM,429320233.0,204,c,,
-16.385507,28.492833,800,372.88,PENTAX,532046427.0,1638,dslr,,
-16.385507,28.49287,100,24.745152,MINOLTA,523053019.0,529,c,,
148.303542,-36.505496,3200,864.0,NIKON,549280235.0,768,dslr,,
-1.292041,38.118183,80,24.745152,CANON,432776028.0,202,c,,
1.810619,41.244223,3200,332.27,CANON,526512803.0,1236,dslr,,
1.797637,41.240641,400,332.27,CANON,539037363.0,6199,dslr,,
0.11269,52.211623,50,43.32,BENQ,449606072.0,240,c,,
-52.867,47.1665,3200,332.27,CANON,567177507.0,178,dslr,,
-52.867,47.1665,1600,332.27,CANON,567177518.0,170,dslr,,
-52.867,47.1665,1600,332.27,CANON,567177632.0,202,dslr,,
-52.867,47.1665,1600,332.27,CANON,567177553.0,182,dslr,,
-52.867,47.1665,1600,332.27,CANON,567177545.0,203,dslr,,
-52.867,47.1665,3200,332.27,CANON,567177527.0,230,dslr,,
-52.867,47.1665,1600,332.27,CANON,567177535.0,238,dslr,,
-74.187927,40.958187,100,21.163008,FUJIFILM,320346458.0,189,c,,
-59.494906,-34.719845,6400,864.0,CANON,576995112.0,2805,dslr,,
-59.391614,-34.252437,6400,864.0,CANON,587020342.0,4441,dslr,,
-57.146345,-35.395034,6400,864.0,CANON,579839837.0,5423,dslr,,
-57.853839,-38.294614,3200,864.0,CANON,580697663.0,3536,dslr,,
-57.146464,-35.394978,800,864.0,CANON,584648516.0,3546,dslr,,
-58.358231,-33.160284,200,864.0,CANON,595016886.0,5762,dslr,,
-58.358137,-33.160081,100,864.0,CANON,595018486.0,4145,dslr,,
-58.358234,-33.160267,200,864.0,CANON,595013872.0,3740,dslr,,
-58.358153,-33.160248,6400,864.0,CANON,595021649.0,3802,dslr,,
-58.358178,-33.160262,1600,864.0,CANON,595020736.0,5170,dslr,,
-57.147523,-35.396156,6400,864.0,CANON,584677811.0,7132,dslr,,
-59.677062,-34.1791,1600,864.0,CANON,578607908.0,1794,dslr,,
-67.686173,-39.116773,6400,864.0,CANON,592442358.0,5259,dslr,,
-59.677112,-34.179078,3200,864.0,CANON,578608522.0,2253,dslr,,
-59.677037,-34.179153,6400,864.0,CANON,578608922.0,2241,dslr,,
-59.677214,-34.179123,6400,864.0,CANON,578609214.0,3363,dslr,,
-58.473653,-34.50567,100,864.0,CANON,586941218.0,5919,dslr,,
-59.677162,-34.179153,6400,864.0,CANON,578609426.0,6037,dslr,,
-59.677062,-34.1791,1600,864.0,CANON,578608066.0,2047,dslr,,
-59.677064,-34.179081,6400,864.0,CANON,578608345.0,1937,dslr,,
-68.789089,-39.320042,6400,864.0,CANON,592608111.0,7992,dslr,,
-59.677214,-34.179123,6400,864.0,CANON,578609055.0,2552,dslr,,
-68.789187,-39.320023,6400,864.0,CANON,592607166.0,10278,dslr,,
-58.019656,-35.580128,3200,864.0,CANON,578867888.0,2140,dslr,,
-58.019739,-35.580162,800,864.0,CANON,578866991.0,2552,dslr,,
-58.019664,-35.580145,800,864.0,CANON,578866076.0,2069,dslr,,
-68.79132,-39.319112,6400,864.0,CANON,592613807.0,5687,dslr,,
-58.0197,-35.580148,1600,864.0,CANON,578867449.0,3627,dslr,,
-58.019656,-35.580128,3200,864.0,CANON,578868016.0,4156,dslr,,
-57.147545,-35.396117,6400,864.0,CANON,584678478.0,3813,dslr,,
-57.146442,-35.394962,3200,864.0,CANON,584650773.0,3674,dslr,,
-59.432338,-34.65213,1600,864.0,CANON,535607294.0,2942,dslr,,
-59.414405,-34.544883,100,332.27,CANON,538704064.0,3119,dslr,,
-57.850695,-38.294673,6400,864.0,CANON,580433830.0,2712,dslr,,
-59.391695,-34.252478,1600,864.0,CANON,587012197.0,5116,dslr,,
-59.754638,-37.043668,1600,864.0,CANON,530916890.0,11938,dslr,,
-57.146489,-35.394912,1600,864.0,CANON,588298168.0,3005,dslr,,
-62.807514,-37.131617,6400,864.0,CANON,602736356.0,5851,dslr,,
-58.473587,-34.505681,3200,864.0,CANON,591950639.0,3705,dslr,,
-64.995417,-40.716785,1600,864.0,CANON,559521450.0,4533,dslr,,
-59.86502,-36.778251,1600,864.0,CANON,530925965.0,3529,dslr,,
-58.4737,-34.50567,1600,864.0,CANON,586940215.0,5196,dslr,,
-59.86502,-36.778251,1600,864.0,CANON,530923519.0,15037,dslr,,
19.247703,-32.499772,100,332.27,CANON,475191587.0,16851,dslr,,
19.270191,-32.488696,100,332.27,CANON,475108118.0,457,dslr,,
37.547492,55.678165,100,332.27,CANON,571914707.0,2525,dslr,,
-16.836762,28.207343,400,332.27,CANON,588042058.0,1886,dslr,,
-16.620061,28.255003,1600,332.27,CANON,588648748.0,11182,dslr,,
11.418474,48.156166,100,328.56,CANON,516915240.0,127,dslr,,
-0.187786,51.826249,800,328.56,CANON,547150325.0,1326,dslr,,
-0.187786,51.826249,200,328.56,CANON,542585774.0,1989,dslr,,
-0.187786,51.826249,400,328.56,CANON,549145795.0,537,dslr,,
8.847545,45.515342,400,38.277552,OLYMPUS,351216413.0,221,c,,
-4.4411,57.245831,1000,332.27,CANON,531443405.0,298,dslr,,
2.090642,48.687649,800,328.56,CANON,513459872.0,128,dslr,,
2.09061,48.68762,800,328.56,CANON,513459794.0,148,dslr,,
2.114953,48.688531,80,24.745152,PANASONIC,506852541.0,348,c,,
2.114953,48.688531,1600,328.56,CANON,513416256.0,131,dslr,,
2.114953,48.688531,400,27.7248,PANASONIC,493856334.0,18,c,,
2.114953,48.688531,80,24.745152,PANASONIC,508231675.0,137,c,,
2.115104,48.68846,400,328.56,CANON,515490480.0,42,dslr,,
2.090663,48.687702,800,328.56,CANON,513812809.0,37,dslr,,
2.114953,48.688531,80,24.745152,PANASONIC,507112868.0,130,c,,
-0.852706,51.472058,800,372.88,SONY,594162358.0,10251,dslr,,
-0.997345,51.606444,400,372.88,SONY,594334466.0,7845,dslr,,
-1.472259,51.356936,800,372.88,SONY,594687603.0,55803,dslr,,
-0.997698,51.60643,800,372.88,SONY,594335602.0,8017,dslr,,
-1.472348,51.356994,800,372.88,SONY,594687600.0,4468,dslr,,
-0.997823,51.606822,400,372.88,SONY,594333614.0,5465,dslr,,
-1.472284,51.356894,800,372.88,SONY,594687602.0,5123,dslr,,
-0.997653,51.606388,800,372.88,SONY,594335298.0,5892,dslr,,
-0.852728,51.472086,400,372.88,SONY,594161714.0,14539,dslr,,
-80.451239,36.988435,800,328.56,CANON,434900674.0,126,dslr,,
-80.451239,36.988435,800,328.56,CANON,434901660.0,417,dslr,,
-1.936941,50.691509,400,328.56,CANON,520295134.0,4173,dslr,,
-122.128483,42.927119,6400,864.0,CANON,531618799.0,2447,dslr,,
-122.514333,37.565833,6400,864.0,CANON,566435105.0,18494,dslr,,
-122.185448,37.003846,2500,536.69,CANON,528586273.0,3965,dslr,,
-119.596,37.738333,6400,864.0,CANON,562286282.0,1710,dslr,,
-155.477142,19.823456,3200,864.0,CANON,500714034.0,1606,dslr,,
-155.456222,19.759225,6400,864.0,CANON,466990006.0,18845,dslr,,
-155.477871,19.824385,6400,864.0,CANON,467165530.0,1098,dslr,,
-155.477185,19.811488,3200,864.0,CANON,500984758.0,7250,dslr,,
-69.745818,43.763857,400,328.56,CANON,399854912.0,25629,dslr,,
-69.745818,43.763857,800,328.56,CANON,399855580.0,1106,dslr,,
-69.745818,43.763857,200,328.56,CANON,399856123.0,831,dslr,,
-155.455909,19.759302,3200,861.6,NIKON,565750819.0,597,dslr,,
-88.261485,41.838762,100,355.74,NIKON,555271331.0,187,dslr,,
-89.160575,41.91173,1250,861.6,NIKON,569548058.0,394,dslr,,
-155.43045,19.77058,5000,861.6,NIKON,565752814.0,530,dslr,,
-88.277528,41.840616,640,861.6,NIKON,569465233.0,1011,dslr,,
-155.456253,19.761766,2000,861.6,NIKON,565751574.0,3514,dslr,,
-89.1566,41.911726,2000,861.6,NIKON,569540791.0,714,dslr,,
-89.156434,41.911906,1250,861.6,NIKON,569550218.0,391,dslr,,
-88.261485,41.838762,100,355.74,NIKON,555275009.0,118,dslr,,
-88.323554,41.806877,200,861.6,NIKON,569519572.0,378,dslr,,
-88.251864,41.831887,400,861.6,NIKON,567130909.0,363,dslr,,
-77.935595,39.098494,3200,332.27,CANON,592613868.0,359,dslr,,
-77.934565,39.098827,3200,332.27,CANON,592616701.0,860,dslr,,
-77.936282,39.096562,3200,332.27,CANON,592613039.0,669,dslr,,
-0.01317,51.63681,100,224.9,OLYMPUS,450649937.0,1912,dslr,,
-2.136325,55.800267,400,864.0,CANON,446416655.0,115,dslr,,
-123.143305,49.287011,200,328.56,CANON,502068482.0,466,dslr,,
-73.494262,40.793943,100,224.9,PANASONIC,487985129.0,1028,mrls,,
-73.493832,40.784444,100,224.9,PANASONIC,530919699.0,377,mrls,,
2.007837,41.563918,125,864.0,CANON,516919649.0,248,dslr,,
-84.218659,39.683559,100,368.95,PENTAX,506381528.0,637,dslr,,
-84.218595,39.683477,400,368.95,PENTAX,506380424.0,672,dslr,,
15.495057,46.491183,1000,328.56,CANON,495683938.0,1020,dslr,,
15.646183,46.54372,400,328.56,CANON,511558208.0,730,dslr,,
15.505166,46.490166,1600,328.56,CANON,495678891.0,146,dslr,,
-110.914192,40.701333,800,367.35,NIKON,464697464.0,243,dslr,,
-122.402447,37.754993,400,328.56,CANON,499039791.0,166,dslr,,
-112.176021,37.621386,1000,337.5,CANON,408140477.0,1118,dslr,,
-121.888298,37.255451,800,332.27,CANON,555258308.0,1233,dslr,,
-112.147579,37.649781,2000,370.52,NIKON,568414852.0,421,dslr,,
-112.147579,37.649781,2000,370.52,NIKON,568415364.0,479,dslr,,
-112.109212,36.061589,1600,370.52,NIKON,568243752.0,583,dslr,,
-112.147579,37.649781,2000,370.52,NIKON,568415158.0,310,dslr,,
2.31245,48.822024,100,332.27,CANON,515793091.0,97,dslr,,
2.336418,48.836538,1600,332.27,CANON,472687233.0,74,dslr,,
-116.018371,33.983367,800,332.27,CANON,505631472.0,151,dslr,,
-116.018371,33.983367,800,328.56,CANON,505723820.0,98,dslr,,
-116.018371,33.983367,1600,328.56,CANON,505728825.0,91,dslr,,
-116.018371,33.983367,1600,328.56,CANON,505727782.0,101,dslr,,
-116.018371,33.983367,800,328.56,CANON,505723201.0,88,dslr,,
-116.018371,33.983367,1000,332.27,CANON,505632634.0,227,dslr,,
-116.018371,33.983367,800,332.27,CANON,505631561.0,119,dslr,,
-116.018371,33.983367,800,328.56,CANON,505754006.0,109,dslr,,
-116.018371,33.983367,1600,328.56,CANON,505728599.0,135,dslr,,
2.312622,48.821954,100,332.27,CANON,515794964.0,191,dslr,,
-86.591588,36.134122,500,224.9,OLYMPUS,498095263.0,79,mrls,,
-86.591588,36.134122,100,224.9,OLYMPUS,498091803.0,57,mrls,,
-87.696403,41.95967,100,366.6,SONY,534289604.0,130,dslr,,
-87.373787,41.269769,1600,366.6,SONY,591941879.0,108,dslr,,
-87.373834,41.269666,1600,366.6,SONY,548044402.0,101,dslr,,
-87.373834,41.269666,1600,366.6,SONY,548038478.0,55,dslr,,
-87.373834,41.269666,100,366.6,SONY,548038020.0,344,dslr,,
-87.373834,41.269666,200,366.6,SONY,548047184.0,162,dslr,,
-87.373834,41.269666,200,366.6,SONY,548046920.0,53,dslr,,
-87.373834,41.269666,100,366.6,SONY,548046406.0,84,dslr,,
-87.373834,41.269666,1600,366.6,SONY,548039680.0,49,dslr,,
-87.696268,41.959711,400,366.6,SONY,534303407.0,163,dslr,,
-87.69638,41.959725,100,366.6,SONY,534303044.0,94,dslr,,
-87.696315,41.959611,400,366.6,SONY,534294437.0,59,dslr,,
-87.696326,41.95964,400,366.6,SONY,534303537.0,47,dslr,,
-87.696328,41.959691,800,366.6,SONY,534294679.0,117,dslr,,
-87.696391,41.959625,800,366.6,SONY,534297556.0,51,dslr,,
-87.696395,41.959621,400,366.6,SONY,534298104.0,62,dslr,,
-87.696308,41.959661,400,366.6,SONY,534301595.0,82,dslr,,
-87.696226,41.95958,400,366.6,SONY,534301418.0,81,dslr,,
-87.696421,41.959668,100,366.6,SONY,534289234.0,66,dslr,,
-87.696325,41.959616,100,366.6,SONY,534303132.0,59,dslr,,
-87.696435,41.959688,400,366.6,SONY,534295583.0,46,dslr,,
-87.696308,41.959691,800,366.6,SONY,534297516.0,42,dslr,,
-87.696258,41.959663,100,366.6,SONY,534293687.0,40,dslr,,
-87.696193,41.959676,400,366.6,SONY,534299515.0,49,dslr,,
-87.696386,41.959646,400,366.6,SONY,534296248.0,46,dslr,,
-4.041,53.311355,800,852.04,SONY,589508719.0,5240,dslr,,
-4.041017,53.311352,800,852.04,SONY,589510771.0,6682,dslr,,
-4.019076,53.12394,3200,365.04,SONY,574630719.0,3937,dslr,,
-4.693619,53.306118,1600,365.04,SONY,581208770.0,7414,dslr,,
-4.05955,53.093267,6400,852.04,SONY,596840378.0,8993,dslr,,
-4.018819,53.123795,3200,365.04,SONY,574629682.0,7891,dslr,,
-4.018639,53.123617,3200,365.04,SONY,574630471.0,2235,dslr,,
-4.035072,52.88998,1600,365.04,SONY,578530160.0,8306,dslr,,
-4.902601,54.698908,5000,852.04,SONY,594259129.0,4518,dslr,,
-4.352489,53.147163,1600,365.04,SONY,579475008.0,4362,dslr,,
-4.031818,52.895262,1600,365.04,SONY,578528866.0,13302,dslr,,
-4.121511,53.311754,3200,365.04,SONY,578703380.0,4160,dslr,,
-4.041564,53.310747,1600,365.04,SONY,584670409.0,8359,dslr,,
-4.414744,53.134954,800,365.04,SONY,579558682.0,2202,dslr,,
-4.415926,53.4266,1600,365.04,SONY,581380032.0,3893,dslr,,
-4.259634,53.351157,1600,365.04,SONY,578437492.0,6112,dslr,,
-4.4141,53.135237,1600,365.04,SONY,579560046.0,3354,dslr,,
-4.041,53.311355,800,852.04,SONY,589508719.0,7459,dslr,,
-4.414428,53.136005,1600,365.04,SONY,579561954.0,2272,dslr,,
-4.041174,53.311847,1600,365.04,SONY,584669004.0,4978,dslr,,
-4.057852,53.302786,3200,365.04,SONY,578791815.0,4232,dslr,,
-4.407507,53.425807,1600,365.04,SONY,580946125.0,5524,dslr,,
-4.412071,53.136323,1600,365.04,SONY,581467432.0,2948,dslr,,
-4.389279,53.141392,1600,365.04,SONY,579566753.0,4011,dslr,,
-4.041148,53.312297,3200,852.04,SONY,613180841.0,7980,dslr,,
-4.341659,53.393807,800,365.04,SONY,577750064.0,3153,dslr,,
-4.239864,53.207677,400,365.04,SONY,577483500.0,3668,dslr,,
-3.974639,52.99811,1600,365.04,SONY,581637181.0,2596,dslr,,
-3.974386,52.998195,1600,365.04,SONY,581637766.0,2669,dslr,,
-4.382998,54.889405,8000,852.04,SONY,594255287.0,9008,dslr,,
-4.90262,54.698927,5000,852.04,SONY,594259659.0,8633,dslr,,
-4.6504,52.904703,1600,365.04,SONY,581119078.0,5145,dslr,,
-3.974713,52.999719,1600,365.04,SONY,581638356.0,3592,dslr,,
-4.354898,53.156716,5000,852.04,SONY,592271284.0,5175,dslr,,
-4.019558,53.12307,6400,365.04,SONY,574132721.0,5165,dslr,,
-4.023807,53.118254,3200,365.04,SONY,574128307.0,3819,dslr,,
-4.341799,53.14904,3200,365.04,SONY,576534599.0,3078,dslr,,
-4.032489,53.101733,400,852.04,SONY,590727580.0,9775,dslr,,
-4.341269,53.149606,6400,365.04,SONY,576535121.0,2482,dslr,,
-3.568117,52.560669,4000,852.04,SONY,597357168.0,7320,dslr,,
-4.090389,53.275727,1600,852.04,SONY,590373037.0,5083,dslr,,
-4.040356,53.311536,2500,852.04,SONY,606605932.0,6144,dslr,,
-4.866953,56.647908,5000,852.04,SONY,599950260.0,5149,dslr,,
-4.097373,53.316836,5000,852.04,SONY,590030768.0,4738,dslr,,
-4.097323,53.316813,1600,852.04,SONY,590031148.0,5965,dslr,,
-4.100045,53.280688,2500,852.04,SONY,602556969.0,5443,dslr,,
-4.902628,54.698902,5000,852.04,SONY,594259619.0,5877,dslr,,
-3.568103,52.5605,5000,852.04,SONY,597358305.0,5729,dslr,,
-3.568117,52.560449,10000,852.04,SONY,597369325.0,7973,dslr,,
-4.100042,53.280688,2500,852.04,SONY,602556822.0,8340,dslr,,
-4.029423,52.890574,3200,365.04,SONY,578532524.0,6200,dslr,,
-4.041556,53.311302,10000,852.04,SONY,602535604.0,4604,dslr,,
-4.415176,53.135766,6400,852.04,SONY,589682867.0,5407,dslr,,
-3.568153,52.560475,1000,852.04,SONY,597355819.0,6487,dslr,,
-4.414789,53.135966,6400,852.04,SONY,589683370.0,5431,dslr,,
-4.412781,53.137675,8000,852.04,SONY,589684973.0,3616,dslr,,
-4.041017,53.311355,800,852.04,SONY,589510417.0,4357,dslr,,
-4.505614,53.215086,100,852.04,SONY,600974827.0,5688,dslr,,
-4.040925,53.311019,2000,852.04,SONY,599604863.0,6641,dslr,,
-4.040549,53.311782,1600,365.04,SONY,584670001.0,3551,dslr,,
-4.354898,53.156716,5000,852.04,SONY,592271284.0,5607,dslr,,
9.150238,44.93725,125,30.72,FUJIFILM,284169009.0,265,c,,
9.275829,45.281945,64,38.16,NIKON,429401108.0,567,c,,
-109.049506,35.681056,400,332.27,CANON,533161544.0,12105,dslr,,
-75.886816,40.25847,100,328.56,CANON,422565991.0,123,dslr,,
-75.886816,40.25847,100,328.56,CANON,422565991.0,43,dslr,,
-75.886816,40.25847,200,328.56,CANON,422564402.0,425,dslr,,
6.57356,53.217128,100,332.27,CANON,557618491.0,1591,dslr,,
-117.575066,34.120768,400,368.95,MINOLTA,444510645.0,426,dslr,,
-117.575066,34.120768,400,368.95,MINOLTA,444511203.0,151,dslr,,
-111.794825,34.872403,3200,368.95,MINOLTA,474942920.0,570,dslr,,
-111.794825,34.872403,800,368.95,MINOLTA,474774066.0,473,dslr,,
-111.794825,34.872403,800,368.95,MINOLTA,474765402.0,872,dslr,,
-111.794825,34.872403,100,368.95,MINOLTA,474683861.0,648,dslr,,
-111.794825,34.872403,3200,368.95,MINOLTA,474938417.0,631,dslr,,
-111.794825,34.872403,1600,368.95,MINOLTA,474937373.0,578,dslr,,
-78.607606,35.647802,100,342.77,CANON,414800570.0,312,dslr,,
-111.335985,34.543858,6400,332.27,CANON,587083740.0,1529,dslr,,
-111.338442,34.543513,3200,332.27,CANON,586993542.0,9041,dslr,,
27.70297,-29.442101,1600,370.52,NIKON,584687916.0,745,dslr,,
-120.154445,50.475,3200,861.6,NIKON,584076408.0,10960,dslr,,
-122.936756,50.12615,3200,861.6,NIKON,595571451.0,5653,dslr,,
-122.641981,49.333483,3200,861.6,NIKON,581033092.0,5172,dslr,,
-6.601109,53.377991,400,368.16,NIKON,581376173.0,1027,dslr,,
-6.60095,53.378075,400,368.16,NIKON,581373141.0,913,dslr,,
-6.60095,53.378075,400,368.16,NIKON,581373390.0,425,dslr,,
4.497624,51.089861,200,367.35,NIKON,488391278.0,207,dslr,,
-6.60095,53.378075,800,368.16,NIKON,581375503.0,529,dslr,,
-6.60095,53.378075,3200,368.16,NIKON,581547696.0,379,dslr,,
-7.372266,54.031176,800,368.16,NIKON,511224489.0,408,dslr,,
-6.600438,53.379619,200,367.35,NIKON,479165206.0,1749,dslr,,
-6.60095,53.378075,1600,368.16,NIKON,581549501.0,368,dslr,,
-6.60095,53.378075,400,368.16,NIKON,581549868.0,855,dslr,,
-6.599834,53.377666,400,370.52,NIKON,552605719.0,451,dslr,,
-6.599763,53.379149,200,367.35,NIKON,479164697.0,456,dslr,,
-6.625667,53.382166,400,368.16,NIKON,552603903.0,302,dslr,,
-6.599929,53.378119,200,367.35,NIKON,479164555.0,455,dslr,,
-7.372266,54.031176,800,368.16,NIKON,511222908.0,245,dslr,,
-6.59626,53.380314,200,367.35,NIKON,487804709.0,536,dslr,,
-6.529269,53.373853,200,367.35,NIKON,493502030.0,190,dslr,,
-6.601167,53.3795,200,367.35,NIKON,536950085.0,474,dslr,,
-6.601167,53.3795,200,367.35,NIKON,536950038.0,625,dslr,,
-6.613941,53.372217,400,368.16,NIKON,586652787.0,1067,dslr,,
-6.55395,53.377811,200,368.16,NIKON,586737976.0,895,dslr,,
-6.600347,53.377882,200,367.35,NIKON,487805475.0,247,dslr,,
-6.613895,53.353419,100,368.16,NIKON,586827299.0,801,dslr,,
-6.613331,53.353444,200,368.16,NIKON,586910744.0,452,dslr,,
-6.612795,53.353272,200,368.16,NIKON,586911447.0,511,dslr,,
-6.613981,53.353463,200,368.16,NIKON,587000033.0,2611,dslr,,
-6.603142,53.350413,200,368.16,NIKON,587084882.0,1242,dslr,,
-6.603142,53.350413,400,368.16,NIKON,587084527.0,428,dslr,,
-6.601324,53.395107,400,367.35,NIKON,498184268.0,619,dslr,,
-6.601817,53.378016,800,368.16,NIKON,576540059.0,1345,dslr,,
-6.612775,53.353283,400,368.16,NIKON,588036805.0,6503,dslr,,
-6.614253,53.372177,200,368.16,NIKON,586302095.0,1380,dslr,,
-6.55395,53.377811,200,368.16,NIKON,586738116.0,1716,dslr,,
-6.612778,53.353205,400,368.16,NIKON,586829458.0,1140,dslr,,
-6.612712,53.353202,100,368.16,NIKON,587083547.0,841,dslr,,
-6.602847,53.379309,1600,368.16,NIKON,566513640.0,225,dslr,,
-6.603412,53.379225,400,368.16,NIKON,566512792.0,1072,dslr,,
-6.612581,53.353086,400,368.16,NIKON,588039033.0,826,dslr,,
-6.612698,53.353136,400,368.16,NIKON,588039617.0,839,dslr,,
-6.60095,53.378075,400,368.16,NIKON,581375987.0,383,dslr,,
-6.612753,53.353283,400,368.16,NIKON,589765521.0,976,dslr,,
-6.612753,53.353283,400,368.16,NIKON,589765521.0,527,dslr,,
-6.611151,53.352805,3200,368.16,NIKON,589852807.0,1158,dslr,,
-6.602568,53.377747,400,368.16,NIKON,569540046.0,1216,dslr,,
-6.602687,53.37793,400,368.16,NIKON,570495486.0,1310,dslr,,
-6.613342,53.353211,400,368.16,NIKON,589763477.0,1259,dslr,,
-6.613325,53.353208,200,368.16,NIKON,589849499.0,3718,dslr,,
-6.61282,53.353375,400,368.16,NIKON,589851562.0,1657,dslr,,
-6.612911,53.353484,200,367.35,NIKON,447102604.0,400,dslr,,
-6.612795,53.353091,200,368.16,NIKON,590453667.0,1107,dslr,,
-6.613342,53.353452,400,368.16,NIKON,589852728.0,1769,dslr,,
-6.601348,53.378252,400,368.16,NIKON,570750141.0,969,dslr,,
-6.613334,53.353188,100,368.16,NIKON,590452909.0,1192,dslr,,
-6.612795,53.353091,200,368.16,NIKON,590453394.0,940,dslr,,
-6.593958,53.3808,200,367.35,NIKON,449522297.0,136,dslr,,
-6.593958,53.3808,200,367.35,NIKON,449522297.0,186,dslr,,
-6.600438,53.379619,400,367.35,NIKON,449524793.0,344,dslr,,
-6.599763,53.379149,200,367.35,NIKON,449525254.0,380,dslr,,
-6.593958,53.3808,200,367.35,NIKON,449522306.0,242,dslr,,
-6.612778,53.353172,100,368.16,NIKON,589847511.0,1385,dslr,,
-6.613973,53.353466,400,368.16,NIKON,588037173.0,971,dslr,,
-6.60095,53.378075,400,368.16,NIKON,581550275.0,1262,dslr,,
-6.60095,53.378075,1600,368.16,NIKON,581551506.0,1042,dslr,,
-6.60095,53.378075,800,368.16,NIKON,581551733.0,793,dslr,,
-6.567167,53.387425,400,368.16,NIKON,611190471.0,1587,dslr,,
-6.582419,53.38009,200,367.35,NIKON,447015154.0,1462,dslr,,
-6.601462,53.378352,400,368.16,NIKON,586049984.0,882,dslr,,
-6.600723,53.378311,400,368.16,NIKON,586050860.0,914,dslr,,
-6.600862,53.378108,200,368.16,NIKON,586218570.0,1668,dslr,,
-6.600793,53.377619,400,367.35,NIKON,444507313.0,204,dslr,,
-6.600793,53.377619,400,367.35,NIKON,444508943.0,1928,dslr,,
-6.600793,53.377619,400,367.35,NIKON,444508835.0,244,dslr,,
-6.567528,53.387673,400,368.16,NIKON,611186761.0,1817,dslr,,
-6.540856,53.376301,640,368.16,NIKON,590530007.0,1333,dslr,,
